occupancy_date,id,occupied_beds
2021-10-09,7312445,66
2021-10-09,7312446,19
2021-10-09,7312447,31
2021-10-09,7312448,52
2021-10-09,7312449,NA
2021-10-09,7312450,NA
2021-10-09,7312451,124
2021-10-09,7312452,36
2021-10-09,7312453,89
2021-10-09,7312454,35
2021-10-09,7312455,1
2021-10-09,7312456,67
2021-10-09,7312457,18
2021-10-09,7312458,NA
2021-10-09,7312459,13
2021-10-09,7312460,27
2021-10-09,7312461,38
2021-10-09,7312462,17
2021-10-09,7312463,8
2021-10-09,7312464,NA
2021-10-09,7312465,18
2021-10-09,7312466,12
2021-10-09,7312467,17
2021-10-09,7312468,22
2021-10-09,7312469,25
2021-10-09,7312470,19
2021-10-09,7312471,43
2021-10-09,7312472,NA
2021-10-09,7312473,28
2021-10-09,7312474,NA
2021-10-09,7312475,NA
2021-10-09,7312476,66
2021-10-09,7312477,NA
2021-10-09,7312478,49
2021-10-09,7312479,NA
2021-10-09,7312480,50
2021-10-09,7312481,NA
2021-10-09,7312482,234
2021-10-09,7312483,34
2021-10-09,7312484,NA
2021-10-09,7312485,20
2021-10-09,7312486,19
2021-10-09,7312487,40
2021-10-09,7312488,NA
2021-10-09,7312489,6
2021-10-09,7312490,16
2021-10-09,7312491,33
2021-10-09,7312492,3
2021-10-09,7312493,NA
2021-10-09,7312494,18
2021-10-09,7312495,NA
2021-10-09,7312496,22
2021-10-09,7312497,25
2021-10-09,7312498,23
2021-10-09,7312499,NA
2021-10-09,7312500,NA
2021-10-09,7312501,22
2021-10-09,7312502,12
2021-10-09,7312503,10
2021-10-09,7312504,24
2021-10-10,7312505,NA
2021-10-10,7312506,NA
2021-10-10,7312507,NA
2021-10-10,7312508,8
2021-10-10,7312509,NA
2021-10-10,7312510,NA
2021-10-10,7312511,NA
2021-10-10,7312512,NA
2021-10-10,7312513,NA
2021-10-10,7312514,NA
2021-10-10,7312515,NA
2021-10-10,7312516,29
2021-10-10,7312517,14
2021-10-10,7312518,NA
2021-10-10,7312519,NA
2021-10-10,7312520,NA
2021-10-10,7312521,12
2021-10-10,7312522,NA
2021-10-10,7312523,NA
2021-10-10,7312524,NA
2021-10-10,7312525,5
2021-10-10,7312526,NA
2021-10-10,7312527,NA
2021-10-10,7312528,34
2021-10-10,7312529,NA
2021-10-10,7312530,24
2021-10-10,7312531,NA
2021-10-10,7312532,73
2021-10-10,7312533,NA
2021-10-10,7312534,NA
2021-10-10,7312535,NA
2021-10-10,7312536,69
2021-10-10,7312537,50
2021-10-10,7312538,33
2021-10-10,7312539,59
2021-10-10,7312540,62
2021-10-10,7312541,15
2021-10-10,7312542,11
2021-10-10,7312543,50
2021-10-10,7312544,16
2021-10-10,7312545,NA
2021-10-10,7312546,3
2021-10-10,7312547,57
2021-10-10,7312548,21
2021-10-10,7312549,1
2021-10-10,7312550,NA
2021-10-10,7312551,47
2021-10-10,7312552,28
2021-10-10,7312553,44
2021-10-10,7312554,47
2021-10-10,7312555,NA
2021-10-10,7312556,41
2021-10-10,7312557,NA
2021-10-10,7312558,NA
2021-10-10,7312559,22
2021-10-10,7312560,47
2021-10-10,7312561,NA
2021-10-10,7312562,16
2021-10-10,7312563,17
2021-10-10,7312564,5
2021-10-10,7312565,11
2021-10-10,7312566,34
2021-10-10,7312567,20
2021-10-10,7312568,40
2021-10-10,7312569,23
2021-10-10,7312570,52
2021-10-10,7312571,NA
2021-10-10,7312572,45
2021-10-10,7312573,2
2021-10-10,7312574,21
2021-10-10,7312575,25
2021-10-10,7312576,24
2021-10-10,7312577,5
2021-10-10,7312578,NA
2021-10-10,7312579,44
2021-10-10,7312580,NA
2021-10-10,7312581,61
2021-10-10,7312582,19
2021-10-10,7312583,31
2021-10-10,7312584,53
2021-10-10,7312585,NA
2021-10-10,7312586,NA
2021-10-10,7312587,122
2021-10-10,7312588,35
2021-10-10,7312589,90
2021-10-10,7312590,35
2021-10-10,7312591,1
2021-10-10,7312592,67
2021-10-10,7312593,18
2021-10-10,7312594,NA
2021-10-10,7312595,14
2021-10-10,7312596,27
2021-10-10,7312597,38
2021-10-10,7312598,17
2021-10-10,7312599,8
2021-10-10,7312600,NA
2021-10-10,7312601,19
2021-10-10,7312602,12
2021-10-10,7312603,17
2021-10-10,7312604,22
2021-10-10,7312605,25
2021-10-10,7312606,19
2021-10-10,7312607,43
2021-10-10,7312608,NA
2021-10-10,7312609,26
2021-10-10,7312610,NA
2021-10-10,7312611,NA
2021-10-10,7312612,66
2021-10-10,7312613,NA
2021-10-10,7312614,49
2021-10-10,7312615,NA
2021-10-10,7312616,52
2021-10-10,7312617,NA
2021-10-10,7312618,229
2021-10-10,7312619,34
2021-10-10,7312620,NA
2021-10-10,7312621,20
2021-10-10,7312622,19
2021-10-10,7312623,40
2021-10-10,7312624,NA
2021-10-10,7312625,6
2021-10-10,7312626,16
2021-10-10,7312627,34
2021-10-10,7312628,3
2021-10-10,7312629,NA
2021-10-10,7312630,18
2021-10-10,7312631,NA
2021-10-10,7312632,22
2021-10-10,7312633,25
2021-10-10,7312634,22
2021-10-10,7312635,NA
2021-10-10,7312636,NA
2021-10-10,7312637,23
2021-10-10,7312638,11
2021-10-10,7312639,10
2021-10-10,7312640,24
2021-10-11,7312641,NA
2021-10-11,7312642,NA
2021-10-11,7312643,NA
2021-10-11,7312644,8
2021-10-11,7312645,NA
2021-10-11,7312646,NA
2021-10-11,7312647,NA
2021-10-11,7312648,NA
2021-10-11,7312649,NA
2021-10-11,7312650,NA
2021-10-11,7312651,NA
2021-10-11,7312652,30
2021-10-11,7312653,14
2021-10-11,7312654,NA
2021-10-11,7312655,NA
2021-10-11,7312656,NA
2021-10-11,7312657,12
2021-10-11,7312658,NA
2021-10-11,7312659,NA
2021-10-11,7312660,NA
2021-10-11,7312661,5
2021-10-11,7312662,NA
2021-10-11,7312663,NA
2021-10-11,7312664,34
2021-10-11,7312665,NA
2021-10-11,7312666,24
2021-10-11,7312667,NA
2021-10-11,7312668,72
2021-10-11,7312669,NA
2021-10-11,7312670,NA
2021-10-11,7312671,NA
2021-10-11,7312672,69
2021-10-11,7312673,50
2021-10-11,7312674,33
2021-10-11,7312675,58
2021-10-11,7312676,62
2021-10-11,7312677,15
2021-10-11,7312678,12
2021-10-11,7312679,50
2021-10-11,7312680,16
2021-10-11,7312681,NA
2021-10-11,7312682,3
2021-10-11,7312683,57
2021-10-11,7312684,21
2021-10-11,7312685,1
2021-10-11,7312686,NA
2021-10-11,7312687,50
2021-10-11,7312688,28
2021-10-11,7312689,44
2021-10-11,7312690,47
2021-10-11,7312691,NA
2021-10-11,7312692,39
2021-10-11,7312693,NA
2021-10-11,7312694,NA
2021-10-11,7312695,22
2021-10-11,7312696,47
2021-10-11,7312697,NA
2021-10-11,7312698,15
2021-10-11,7312699,17
2021-10-11,7312700,5
2021-10-11,7312701,11
2021-10-11,7312702,34
2021-10-11,7312703,20
2021-12-26,7323002,33
2021-10-11,7312704,41
2021-10-11,7312705,23
2021-10-11,7312706,54
2021-10-11,7312707,NA
2021-10-11,7312708,45
2021-10-11,7312709,2
2021-10-11,7312710,21
2021-10-11,7312711,24
2021-10-11,7312712,24
2021-10-11,7312713,5
2021-10-11,7312714,NA
2021-10-11,7312715,44
2021-10-11,7312716,NA
2021-10-11,7312717,63
2021-10-11,7312718,19
2021-10-11,7312719,31
2021-10-11,7312720,53
2021-10-11,7312721,NA
2021-10-11,7312722,NA
2021-10-11,7312723,124
2021-10-11,7312724,35
2021-10-11,7312725,90
2021-10-11,7312726,35
2021-10-11,7312727,1
2021-10-11,7312728,67
2021-10-11,7312729,18
2021-10-11,7312730,NA
2021-10-11,7312731,15
2021-10-11,7312732,27
2021-10-11,7312733,38
2021-10-11,7312734,17
2021-10-11,7312735,8
2021-12-28,7323259,50
2021-10-11,7312736,NA
2021-10-11,7312737,19
2021-10-11,7312738,12
2021-10-11,7312739,17
2021-10-11,7312740,22
2021-10-11,7312741,25
2021-10-11,7312742,19
2021-10-11,7312743,43
2021-10-11,7312744,NA
2021-10-11,7312745,27
2021-10-11,7312746,NA
2021-10-11,7312747,NA
2021-10-11,7312748,66
2021-10-11,7312749,NA
2021-10-11,7312750,49
2021-10-11,7312751,NA
2021-10-11,7312752,52
2021-10-11,7312753,NA
2021-10-11,7312754,224
2021-10-11,7312755,34
2021-10-11,7312756,NA
2021-10-11,7312757,20
2021-10-11,7312758,18
2021-10-11,7312759,40
2021-10-11,7312760,NA
2021-10-11,7312761,6
2021-10-11,7312762,14
2021-10-11,7312763,34
2021-10-11,7312764,3
2021-10-11,7312765,NA
2021-10-11,7312766,18
2021-10-11,7312767,NA
2021-10-11,7312768,22
2021-10-11,7312769,25
2021-10-11,7312770,21
2021-10-11,7312771,NA
2021-10-11,7312772,NA
2021-10-11,7312773,23
2021-10-11,7312774,11
2021-10-11,7312775,10
2021-10-11,7312776,24
2021-10-12,7312777,NA
2021-10-12,7312778,NA
2021-10-12,7312779,NA
2021-10-12,7312780,8
2021-10-12,7312781,NA
2021-10-12,7312782,NA
2021-10-12,7312783,NA
2021-10-12,7312784,NA
2021-10-12,7312785,NA
2021-10-12,7312786,NA
2021-10-12,7312787,NA
2021-10-12,7312788,29
2021-10-12,7312789,14
2021-10-12,7312790,NA
2021-10-12,7312791,NA
2021-10-12,7312792,NA
2021-10-12,7312793,12
2021-10-12,7312794,NA
2021-10-12,7312795,NA
2021-10-12,7312796,NA
2021-10-12,7312797,5
2021-10-12,7312798,NA
2021-10-12,7312799,NA
2021-10-12,7312800,32
2021-10-12,7312801,NA
2021-10-12,7312802,24
2021-10-12,7312803,NA
2021-10-12,7312804,71
2021-10-12,7312805,NA
2021-12-26,7323003,24
2021-12-26,7323004,43
2021-12-26,7323005,23
2021-12-26,7323006,54
2021-12-26,7323007,NA
2021-12-26,7323058,30
2021-10-12,7312806,NA
2021-10-12,7312807,NA
2021-10-12,7312808,69
2021-10-12,7312809,50
2021-10-12,7312810,32
2021-10-12,7312811,60
2021-10-12,7312812,61
2021-10-12,7312813,14
2021-10-12,7312814,11
2021-10-12,7312815,49
2021-10-12,7312816,16
2021-10-12,7312817,NA
2021-10-12,7312818,3
2021-10-12,7312819,56
2021-10-12,7312820,21
2021-10-12,7312821,1
2021-10-12,7312822,NA
2021-10-12,7312823,51
2021-10-12,7312824,28
2021-10-12,7312825,44
2021-10-12,7312826,46
2021-10-12,7312827,NA
2021-10-12,7312828,41
2021-10-12,7312829,NA
2021-10-12,7312830,NA
2021-10-12,7312831,22
2021-10-12,7312832,47
2021-10-12,7312833,NA
2021-10-12,7312834,16
2021-10-12,7312835,16
2021-10-12,7312836,5
2021-10-12,7312837,11
2021-10-12,7312838,34
2021-10-12,7312839,19
2021-10-12,7312840,42
2021-10-12,7312841,23
2021-10-12,7312842,53
2021-10-12,7312843,NA
2021-10-12,7312844,44
2021-10-12,7312845,2
2021-10-12,7312846,21
2021-10-12,7312847,25
2021-10-12,7312848,24
2021-10-12,7312849,5
2021-10-12,7312850,NA
2021-10-12,7312851,43
2021-10-12,7312852,NA
2021-10-12,7312853,61
2021-10-12,7312854,19
2021-10-12,7312855,29
2021-10-12,7312856,53
2021-10-12,7312857,NA
2021-10-12,7312858,NA
2021-10-12,7312859,124
2021-10-12,7312860,31
2021-10-12,7312861,90
2021-10-12,7312862,35
2021-10-12,7312863,1
2021-10-12,7312864,67
2021-10-12,7312865,17
2021-10-12,7312866,NA
2021-10-12,7312867,15
2021-10-12,7312868,27
2021-10-12,7312869,39
2021-10-12,7312870,17
2021-10-12,7312871,8
2021-10-12,7312872,NA
2021-10-12,7312873,18
2021-10-12,7312874,12
2021-10-12,7312875,16
2021-10-12,7312876,22
2021-10-12,7312877,25
2021-10-12,7312878,19
2021-10-12,7312879,42
2021-10-12,7312880,NA
2021-10-12,7312881,27
2021-10-12,7312882,NA
2021-10-12,7312883,NA
2021-10-12,7312884,65
2021-10-12,7312885,NA
2021-10-12,7312886,49
2021-10-12,7312887,NA
2021-10-12,7312888,52
2021-10-12,7312889,NA
2021-10-12,7312890,226
2021-10-12,7312891,34
2021-10-12,7312892,NA
2021-10-12,7312893,20
2021-10-12,7312894,18
2021-10-12,7312895,40
2021-10-12,7312896,NA
2021-10-12,7312897,6
2021-10-12,7312898,16
2021-10-12,7312899,34
2021-10-12,7312900,3
2021-10-12,7312901,NA
2021-10-12,7312902,17
2021-10-12,7312903,NA
2021-10-12,7312904,22
2021-10-12,7312905,25
2021-10-12,7312906,22
2021-10-12,7312907,NA
2021-10-12,7312908,NA
2021-10-12,7312909,23
2021-10-12,7312910,11
2021-10-12,7312911,10
2021-10-12,7312912,24
2021-10-13,7312913,NA
2021-10-13,7312914,NA
2021-10-13,7312915,NA
2021-10-13,7312916,8
2021-10-13,7312917,NA
2021-10-13,7312918,NA
2021-10-13,7312919,NA
2021-10-13,7312920,NA
2021-10-13,7312921,NA
2021-10-13,7312922,NA
2021-10-13,7312923,NA
2021-10-13,7312924,31
2021-10-13,7312925,14
2021-10-13,7312926,NA
2021-10-13,7312927,NA
2021-10-13,7312928,NA
2021-10-13,7312929,12
2021-10-13,7312930,NA
2021-10-13,7312931,NA
2021-10-13,7312932,NA
2021-10-13,7312933,5
2021-10-13,7312934,NA
2021-10-13,7312935,NA
2021-10-13,7312936,32
2021-10-13,7312937,NA
2021-10-13,7312938,23
2021-10-13,7312939,NA
2021-10-13,7312940,71
2021-10-13,7312941,NA
2021-10-13,7312942,NA
2021-10-13,7312943,NA
2021-10-13,7312944,70
2021-10-13,7312945,50
2021-10-13,7312946,33
2021-10-13,7312947,58
2021-10-13,7312948,61
2021-10-13,7312949,14
2021-10-13,7312950,12
2021-10-13,7312951,48
2021-10-13,7312952,17
2021-10-13,7312953,NA
2021-10-13,7312954,3
2021-10-13,7312955,57
2021-10-13,7312956,21
2021-10-13,7312957,1
2021-10-13,7312958,NA
2021-10-13,7312959,52
2021-10-13,7312960,28
2021-10-13,7312961,44
2021-10-13,7312962,49
2021-10-13,7312963,NA
2021-10-13,7312964,41
2021-10-13,7312965,NA
2021-10-13,7312966,NA
2021-10-13,7312967,22
2021-10-13,7312968,47
2021-10-13,7312969,NA
2021-10-13,7312970,15
2021-10-13,7312971,13
2021-10-13,7312972,5
2021-10-13,7312973,11
2021-10-13,7312974,34
2021-10-13,7312975,19
2021-10-13,7312976,41
2021-10-13,7312977,23
2021-10-13,7312978,52
2021-10-13,7312979,NA
2021-10-13,7312980,45
2021-10-13,7312981,2
2021-10-13,7312982,21
2021-10-13,7312983,25
2021-10-13,7312984,25
2021-10-13,7312985,5
2021-10-13,7312986,NA
2021-10-13,7312987,44
2021-10-13,7312988,NA
2021-10-13,7312989,58
2021-10-13,7312990,19
2021-10-13,7312991,29
2021-10-13,7312992,53
2021-10-13,7312993,NA
2021-10-13,7312994,NA
2021-10-13,7312995,124
2021-10-13,7312996,31
2021-10-13,7312997,90
2021-10-13,7312998,35
2021-10-13,7312999,1
2021-10-13,7313000,67
2021-10-13,7313001,17
2021-10-13,7313002,NA
2021-10-13,7313003,14
2021-10-13,7313004,27
2021-10-13,7313005,41
2021-10-13,7313006,17
2021-10-13,7313007,8
2021-10-13,7313008,NA
2021-10-13,7313009,18
2021-10-13,7313010,12
2021-10-13,7313011,16
2021-10-13,7313012,22
2021-10-13,7313013,25
2021-10-13,7313014,19
2021-10-13,7313015,43
2021-10-13,7313016,NA
2021-10-13,7313017,27
2021-10-13,7313018,NA
2021-10-13,7313019,NA
2021-10-13,7313020,66
2021-10-13,7313021,NA
2021-10-13,7313022,49
2021-10-13,7313023,NA
2021-10-13,7313024,51
2021-10-13,7313025,NA
2021-10-13,7313026,229
2021-10-13,7313027,34
2021-10-13,7313028,NA
2021-10-13,7313029,20
2021-10-13,7313030,18
2021-10-13,7313031,40
2021-10-13,7313032,NA
2021-10-13,7313033,6
2021-10-13,7313034,15
2021-10-13,7313035,33
2021-10-13,7313036,3
2021-10-13,7313037,NA
2021-10-13,7313038,15
2021-10-13,7313039,NA
2021-10-13,7313040,23
2021-10-13,7313041,25
2021-10-13,7313042,22
2021-10-13,7313043,NA
2021-10-13,7313044,NA
2021-10-13,7313045,23
2021-10-13,7313046,11
2021-10-13,7313047,10
2021-10-13,7313048,24
2021-10-14,7313049,NA
2021-10-14,7313050,NA
2021-10-14,7313051,NA
2021-10-14,7313052,8
2021-10-14,7313053,NA
2021-10-14,7313054,NA
2021-10-14,7313055,NA
2021-10-14,7313056,NA
2021-10-14,7313057,NA
2021-10-14,7313058,NA
2021-10-14,7313059,NA
2021-10-14,7313060,NA
2021-10-14,7313061,31
2021-10-14,7313062,14
2021-10-14,7313063,NA
2021-10-14,7313064,NA
2021-10-14,7313065,NA
2021-10-14,7313066,12
2021-10-14,7313067,NA
2021-10-14,7313068,NA
2021-10-14,7313069,NA
2021-10-14,7313070,5
2021-10-14,7313071,NA
2021-10-14,7313072,NA
2021-10-14,7313073,34
2021-10-14,7313074,NA
2021-10-14,7313075,24
2021-10-14,7313076,NA
2021-10-14,7313077,74
2021-10-14,7313078,NA
2021-10-14,7313079,NA
2021-10-14,7313080,NA
2021-10-14,7313081,70
2021-10-14,7313082,49
2021-10-14,7313083,33
2021-10-14,7313084,57
2021-10-14,7313085,60
2021-10-14,7313086,18
2021-10-14,7313087,13
2021-10-14,7313088,48
2021-10-14,7313089,16
2021-10-14,7313090,NA
2021-10-14,7313091,3
2021-10-14,7313092,56
2021-10-14,7313093,21
2021-10-14,7313094,1
2021-10-14,7313095,NA
2021-10-14,7313096,51
2021-10-14,7313097,28
2021-10-14,7313098,44
2021-10-14,7313099,50
2021-10-14,7313100,NA
2021-10-14,7313101,41
2021-10-14,7313102,NA
2021-10-14,7313103,NA
2021-10-14,7313104,22
2021-10-14,7313105,48
2021-10-14,7313106,NA
2021-10-14,7313107,16
2021-10-14,7313108,15
2021-10-14,7313109,4
2021-10-14,7313110,9
2021-10-14,7313111,34
2021-10-14,7313112,19
2021-10-14,7313113,39
2021-10-14,7313114,23
2021-10-14,7313115,53
2021-10-14,7313116,NA
2021-10-14,7313117,45
2021-10-14,7313118,2
2021-10-14,7313119,21
2021-10-14,7313120,22
2021-10-14,7313121,25
2021-10-14,7313122,5
2021-10-14,7313123,NA
2021-10-14,7313124,44
2021-10-14,7313125,NA
2021-10-14,7313126,54
2021-10-14,7313127,19
2021-10-14,7313128,31
2021-10-14,7313129,53
2021-10-14,7313130,NA
2021-10-14,7313131,NA
2021-10-14,7313132,124
2021-10-14,7313133,27
2021-10-14,7313134,90
2021-10-14,7313135,35
2021-10-14,7313136,1
2021-10-14,7313137,67
2021-10-14,7313138,17
2021-10-14,7313139,NA
2021-10-14,7313140,15
2021-10-14,7313141,27
2021-10-14,7313142,41
2021-10-14,7313143,17
2021-10-14,7313144,8
2021-10-14,7313145,NA
2021-10-14,7313146,17
2021-10-14,7313147,12
2021-10-14,7313148,16
2021-10-14,7313149,22
2021-10-14,7313150,25
2021-10-14,7313151,19
2021-10-14,7313152,43
2021-10-14,7313153,NA
2021-10-14,7313154,26
2021-10-14,7313155,NA
2021-10-14,7313156,NA
2021-10-14,7313157,66
2021-10-14,7313158,NA
2021-10-14,7313159,48
2021-10-14,7313160,NA
2021-10-14,7313161,53
2021-10-14,7313162,NA
2021-10-14,7313163,226
2021-10-14,7313164,34
2021-10-14,7313165,NA
2021-10-14,7313166,20
2021-10-14,7313167,18
2021-10-14,7313168,40
2021-10-14,7313169,NA
2021-10-14,7313170,6
2021-10-14,7313171,13
2021-10-14,7313172,33
2021-10-14,7313173,3
2021-10-14,7313174,NA
2021-10-14,7313175,17
2021-10-14,7313176,NA
2021-10-14,7313177,23
2021-10-14,7313178,25
2021-10-14,7313179,22
2021-10-14,7313180,NA
2021-10-14,7313181,NA
2021-10-14,7313182,23
2021-10-14,7313183,11
2021-10-14,7313184,10
2021-10-14,7313185,24
2021-10-15,7313186,NA
2021-10-15,7313187,NA
2021-10-15,7313188,NA
2021-10-15,7313189,8
2021-10-15,7313190,NA
2021-10-15,7313191,NA
2021-10-15,7313192,NA
2021-10-15,7313193,NA
2021-10-15,7313194,NA
2021-10-15,7313195,NA
2021-10-15,7313196,NA
2021-10-15,7313197,NA
2021-10-15,7313198,30
2021-10-15,7313199,14
2021-10-15,7313200,NA
2021-10-15,7313201,NA
2021-10-15,7313202,NA
2021-10-15,7313203,12
2021-10-15,7313204,NA
2021-10-15,7313205,NA
2021-10-15,7313206,NA
2021-10-15,7313207,5
2021-10-15,7313208,NA
2021-10-15,7313209,NA
2021-10-15,7313210,36
2021-10-15,7313211,NA
2021-10-15,7313212,23
2021-10-15,7313213,NA
2021-10-15,7313214,74
2021-10-15,7313215,NA
2021-10-15,7313216,NA
2021-10-15,7313217,NA
2021-10-15,7313218,70
2021-10-15,7313219,50
2021-10-15,7313220,33
2021-10-15,7313221,57
2021-10-15,7313222,62
2021-10-15,7313223,18
2021-10-15,7313224,12
2021-10-15,7313225,48
2021-10-15,7313226,16
2021-10-15,7313227,NA
2021-10-15,7313228,3
2021-10-15,7313229,57
2021-10-15,7313230,21
2021-10-15,7313231,1
2021-10-15,7313232,NA
2021-10-15,7313233,51
2021-10-15,7313234,28
2021-10-15,7313235,44
2021-10-15,7313236,50
2021-10-15,7313237,NA
2021-10-15,7313238,41
2021-10-15,7313239,NA
2021-10-15,7313240,NA
2021-10-15,7313241,22
2021-10-15,7313242,48
2021-10-15,7313243,NA
2021-10-15,7313244,16
2021-10-15,7313245,16
2021-10-15,7313246,4
2021-10-15,7313247,9
2021-10-15,7313248,34
2021-10-15,7313249,20
2021-10-15,7313250,41
2021-10-15,7313251,23
2021-10-15,7313252,51
2021-10-15,7313253,NA
2021-10-15,7313254,45
2021-10-15,7313255,2
2021-10-15,7313256,21
2021-10-15,7313257,25
2021-10-15,7313258,25
2021-10-15,7313259,5
2021-10-15,7313260,NA
2021-10-15,7313261,44
2021-10-15,7313262,NA
2021-10-15,7313263,56
2021-10-15,7313264,19
2021-10-15,7313265,31
2021-10-15,7313266,52
2021-10-15,7313267,NA
2021-10-15,7313268,NA
2021-10-15,7313269,123
2021-10-15,7313270,27
2021-10-15,7313271,90
2021-10-15,7313272,35
2021-10-15,7313273,1
2021-10-15,7313274,67
2021-10-15,7313275,18
2021-10-15,7313276,NA
2021-10-15,7313277,15
2021-10-15,7313278,27
2021-10-15,7313279,42
2021-10-15,7313280,17
2021-10-15,7313281,8
2021-10-15,7313282,NA
2021-10-15,7313283,19
2021-10-15,7313284,12
2021-10-15,7313285,17
2021-10-15,7313286,22
2021-10-15,7313287,25
2021-10-15,7313288,18
2021-10-15,7313289,43
2021-10-15,7313290,NA
2021-10-15,7313291,27
2021-10-15,7313292,NA
2021-10-15,7313293,NA
2021-10-15,7313294,65
2021-10-15,7313295,NA
2021-10-15,7313296,49
2021-10-15,7313297,NA
2021-10-15,7313298,54
2021-10-15,7313299,NA
2021-10-15,7313300,232
2021-10-15,7313301,34
2021-10-15,7313302,NA
2021-10-15,7313303,20
2021-10-15,7313304,19
2021-10-15,7313305,40
2021-10-15,7313306,NA
2021-10-15,7313307,6
2021-10-15,7313308,16
2021-10-15,7313309,34
2021-10-15,7313310,3
2021-10-15,7313311,NA
2021-10-15,7313312,18
2021-10-15,7313313,NA
2021-10-15,7313314,22
2021-10-15,7313315,25
2021-10-15,7313316,22
2021-10-15,7313317,NA
2021-10-15,7313318,NA
2021-10-15,7313319,22
2021-10-15,7313320,13
2021-10-15,7313321,10
2021-10-15,7313322,24
2021-10-16,7313323,NA
2021-10-16,7313324,NA
2021-10-16,7313325,NA
2021-10-16,7313326,8
2021-10-16,7313327,NA
2021-10-16,7313328,NA
2021-10-16,7313329,NA
2021-10-16,7313330,NA
2021-10-16,7313331,NA
2021-10-16,7313332,NA
2021-10-16,7313333,NA
2021-10-16,7313334,NA
2021-10-16,7313335,29
2021-10-16,7313336,14
2021-10-16,7313337,NA
2021-10-16,7313338,NA
2021-10-16,7313339,NA
2021-10-16,7313340,11
2021-10-16,7313341,NA
2021-10-16,7313342,NA
2021-10-16,7313343,NA
2021-10-16,7313344,5
2021-10-16,7313345,NA
2021-10-16,7313346,NA
2021-10-16,7313347,34
2021-10-16,7313348,NA
2021-10-16,7313349,23
2021-10-16,7313350,NA
2021-10-16,7313351,72
2021-10-16,7313352,NA
2021-10-16,7313353,NA
2021-10-16,7313354,NA
2021-10-16,7313355,70
2021-10-16,7313356,50
2021-10-16,7313357,34
2021-10-16,7313358,59
2021-10-16,7313359,62
2021-10-16,7313360,18
2021-10-16,7313361,11
2021-10-16,7313362,48
2021-10-16,7313363,16
2021-10-16,7313364,NA
2021-10-16,7313365,3
2021-10-16,7313366,57
2021-10-16,7313367,21
2021-10-16,7313368,1
2021-10-16,7313369,NA
2021-10-16,7313370,51
2021-10-16,7313371,28
2021-10-16,7313372,44
2021-10-16,7313373,50
2021-10-16,7313374,NA
2021-10-16,7313375,41
2021-10-16,7313376,NA
2021-10-16,7313377,NA
2021-10-16,7313378,22
2021-10-16,7313379,48
2021-10-16,7313380,NA
2021-10-16,7313381,15
2021-10-16,7313382,16
2021-10-16,7313383,4
2021-10-16,7313384,9
2021-10-16,7313385,34
2021-10-16,7313386,20
2021-10-16,7313387,43
2021-10-16,7313388,23
2021-10-16,7313389,53
2021-10-16,7313390,NA
2021-10-16,7313391,44
2021-10-16,7313392,2
2021-10-16,7313393,21
2021-10-16,7313394,23
2021-10-16,7313395,25
2021-10-16,7313396,5
2021-10-16,7313397,NA
2021-10-16,7313398,45
2021-12-26,7323059,40
2021-10-16,7313399,NA
2021-10-16,7313400,62
2021-10-16,7313401,19
2021-10-16,7313402,31
2021-10-16,7313403,52
2021-10-16,7313404,NA
2021-10-16,7313405,NA
2021-10-16,7313406,123
2021-10-16,7313407,27
2021-10-16,7313408,90
2021-10-16,7313409,35
2021-10-16,7313410,1
2021-10-16,7313411,67
2021-10-16,7313412,18
2021-10-16,7313413,NA
2021-10-16,7313414,15
2021-12-26,7323060,NA
2021-10-16,7313415,27
2021-10-16,7313416,43
2021-10-16,7313417,17
2021-10-16,7313418,8
2021-10-16,7313419,NA
2021-10-16,7313420,19
2021-10-16,7313421,12
2021-10-16,7313422,17
2021-10-16,7313423,22
2021-10-16,7313424,25
2021-10-16,7313425,19
2021-10-16,7313426,43
2021-10-16,7313427,NA
2021-10-16,7313428,28
2021-10-16,7313429,NA
2021-10-16,7313430,NA
2021-10-16,7313431,66
2021-10-16,7313432,NA
2021-10-16,7313433,49
2021-10-16,7313434,NA
2021-10-16,7313435,53
2021-10-16,7313436,NA
2021-10-16,7313437,229
2021-10-16,7313438,34
2021-10-16,7313439,NA
2021-10-16,7313440,20
